date,Farmer,Pesticides,Food_Contamination,Industry,Dairy_Health_Impact,Forest,Waste,Workers,Cow,Government,ImportExport,Chemical,Deforestation_Agriculture,Lactose_Intolerant,Food_Climat_Impact,Employment,Policy,Poverty,Biodiversity,Price,Brexit,Food_Waste,Industrial_Agriculture,Soil,Natural,Payment_Wages,Cancer,MentalHealth,GMO,Sugar,Factory,Packaging,PalmOil,Immigration,Taste,Pollinators,Shortage,Glyphosate,Animal_Welfare,CEO,Recycling,Vegan_Against_Dairy,Almond_milk,Vitamin,Allergy,Gut_Digestion,Ingredient_Scrutiny,Fats,Lactose,Seeds,Protein,Milk_Prices,Bacteria,Industry_Impacy_Health,Obesity,Food_access,Antibiotics,Reusable,Plastic_Ocean,Retail,Hormone,Label,Water_Scarcity,Chlorpyrifos,Bank,Xenophobic,Sustainable_Diet,Meat_Impact_Climate,Chlorine,Baby_Milk,Residues,Additive,Diabetes,Soya_milk,Processed_Food,Feminism,Transparency,Religion,Breastfeeding,Gluten,Skincar,Cocoa,Monoculture,Shareholders,Microplastics,Infant_Nutrition,Veganism,Carbohydrates,Fertility,Biodegradable,Microwave,Sulfoxaflor,Organic_Authenticity,Traceability,NanoParticles,Aluminium,Probiotics,Atrazine,Perchlorate,Dairy_Industry_Lie,Genetically_Modified_Animal,Milk_Sales,Overpackaging
2018-12-17,465.0,341.0,297.0,133.0,74.0,110.0,201.0,105.0,80.0,53.0,80.0,146.0,62.0,10.0,64.0,45.0,53.0,228.0,22.0,60.0,16.0,45.0,35.0,10.0,39.0,75.0,38.0,15.0,32.0,10.0,23.0,58.0,17.0,11.0,25.0,32.0,13.0,9.0,13.0,3.0,19.0,14.0,23.0,10.0,11.0,12.0,91.0,17.0,11.0,14.0,40.0,20.0,37.0,5.0,28.0,2.0,13.0,3.0,8.0,7.0,8.0,88.0,1.0,6.0,16.0,2.0,22.0,3.0,0.0,15.0,5.0,4.0,3.0,7.0,5.0,1.0,10.0,23.0,2.0,4.0,2.0,27.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,1.0,2.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-18,557.0,584.0,228.0,98.0,102.0,89.0,758.0,71.0,69.0,93.0,81.0,217.0,50.0,22.0,23.0,39.0,34.0,218.0,13.0,63.0,15.0,99.0,18.0,17.0,122.0,24.0,22.0,41.0,71.0,16.0,11.0,31.0,8.0,7.0,34.0,18.0,11.0,49.0,2.0,14.0,80.0,20.0,41.0,4.0,15.0,21.0,12.0,21.0,25.0,15.0,29.0,21.0,15.0,4.0,15.0,4.0,14.0,15.0,1.0,13.0,6.0,8.0,2.0,1.0,2.0,7.0,11.0,6.0,1.0,16.0,3.0,3.0,8.0,8.0,15.0,0.0,15.0,3.0,1.0,2.0,0.0,11.0,1.0,2.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-19,371.0,403.0,238.0,170.0,87.0,96.0,211.0,33.0,67.0,60.0,66.0,184.0,49.0,26.0,26.0,35.0,50.0,64.0,12.0,53.0,17.0,68.0,36.0,29.0,61.0,23.0,65.0,20.0,53.0,16.0,10.0,78.0,6.0,10.0,22.0,10.0,16.0,31.0,7.0,29.0,29.0,10.0,21.0,11.0,27.0,15.0,16.0,12.0,30.0,7.0,14.0,21.0,4.0,3.0,12.0,1.0,20.0,9.0,3.0,5.0,4.0,15.0,3.0,0.0,7.0,3.0,1.0,11.0,0.0,20.0,15.0,4.0,21.0,10.0,5.0,0.0,2.0,1.0,4.0,5.0,0.0,6.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,4.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-20,597.0,574.0,152.0,281.0,74.0,58.0,176.0,38.0,135.0,98.0,210.0,109.0,21.0,18.0,27.0,82.0,100.0,105.0,13.0,79.0,66.0,64.0,206.0,268.0,58.0,26.0,42.0,9.0,45.0,24.0,11.0,22.0,4.0,8.0,19.0,10.0,8.0,23.0,40.0,18.0,25.0,10.0,8.0,5.0,15.0,11.0,18.0,11.0,19.0,19.0,6.0,28.0,5.0,4.0,5.0,2.0,18.0,3.0,5.0,12.0,4.0,5.0,7.0,1.0,6.0,1.0,6.0,1.0,0.0,3.0,12.0,7.0,0.0,3.0,1.0,0.0,13.0,4.0,0.0,3.0,7.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0
2018-12-21,516.0,377.0,129.0,253.0,77.0,73.0,140.0,106.0,81.0,94.0,240.0,84.0,24.0,13.0,62.0,71.0,170.0,81.0,11.0,62.0,90.0,59.0,166.0,65.0,66.0,117.0,16.0,6.0,78.0,22.0,16.0,12.0,6.0,50.0,25.0,4.0,14.0,20.0,9.0,6.0,34.0,10.0,12.0,3.0,8.0,66.0,65.0,25.0,16.0,13.0,13.0,3.0,3.0,2.0,22.0,3.0,13.0,1.0,3.0,10.0,9.0,9.0,6.0,0.0,4.0,2.0,3.0,40.0,0.0,4.0,2.0,3.0,9.0,1.0,4.0,0.0,49.0,2.0,2.0,5.0,6.0,3.0,1.0,1.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0
2018-12-22,177.0,219.0,150.0,97.0,147.0,56.0,116.0,69.0,29.0,44.0,36.0,84.0,31.0,17.0,36.0,14.0,572.0,61.0,10.0,33.0,554.0,76.0,29.0,39.0,36.0,559.0,9.0,77.0,37.0,9.0,14.0,5.0,8.0,28.0,25.0,9.0,9.0,2.0,1.0,2.0,35.0,7.0,18.0,7.0,16.0,234.0,15.0,6.0,19.0,10.0,7.0,5.0,1.0,4.0,7.0,2.0,5.0,2.0,5.0,3.0,10.0,5.0,41.0,0.0,1.0,4.0,14.0,13.0,2.0,9.0,0.0,8.0,4.0,5.0,1.0,0.0,10.0,2.0,2.0,6.0,4.0,0.0,2.0,0.0,19.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,2.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-23,782.0,230.0,147.0,532.0,66.0,167.0,204.0,40.0,38.0,507.0,122.0,52.0,157.0,7.0,17.0,116.0,130.0,112.0,29.0,487.0,124.0,25.0,38.0,17.0,48.0,127.0,17.0,27.0,54.0,19.0,21.0,53.0,0.0,4.0,19.0,1.0,25.0,3.0,12.0,0.0,71.0,5.0,113.0,3.0,3.0,80.0,33.0,8.0,9.0,5.0,4.0,457.0,3.0,1.0,20.0,1.0,6.0,0.0,1.0,6.0,4.0,6.0,26.0,2.0,4.0,0.0,0.0,8.0,0.0,3.0,1.0,2.0,5.0,3.0,2.0,0.0,9.0,0.0,7.0,3.0,0.0,0.0,0.0,0.0,15.0,0.0,10.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0
2018-12-24,293.0,249.0,148.0,213.0,47.0,72.0,159.0,44.0,46.0,138.0,153.0,76.0,41.0,1.0,46.0,36.0,33.0,41.0,36.0,174.0,28.0,76.0,28.0,13.0,37.0,24.0,143.0,21.0,43.0,13.0,9.0,5.0,2.0,13.0,18.0,1.0,51.0,7.0,4.0,2.0,7.0,3.0,36.0,3.0,2.0,24.0,11.0,18.0,3.0,3.0,7.0,76.0,9.0,2.0,17.0,4.0,3.0,1.0,0.0,13.0,1.0,2.0,7.0,1.0,0.0,0.0,6.0,23.0,1.0,0.0,4.0,3.0,2.0,4.0,3.0,0.0,1.0,3.0,2.0,5.0,11.0,1.0,2.0,3.0,2.0,0.0,19.0,1.0,13.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0
2018-12-25,400.0,222.0,107.0,52.0,74.0,37.0,70.0,37.0,23.0,16.0,26.0,40.0,22.0,13.0,14.0,11.0,10.0,20.0,17.0,209.0,12.0,36.0,14.0,5.0,20.0,12.0,23.0,4.0,28.0,6.0,11.0,22.0,0.0,4.0,11.0,109.0,21.0,1.0,2.0,0.0,4.0,7.0,122.0,4.0,8.0,10.0,2.0,4.0,15.0,16.0,5.0,182.0,3.0,2.0,4.0,0.0,5.0,0.0,3.0,4.0,5.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,1.0,0.0,8.0,1.0,2.0,2.0,0.0,5.0,0.0,3.0,107.0,6.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2018-12-26,435.0,264.0,162.0,108.0,591.0,81.0,105.0,50.0,201.0,264.0,107.0,93.0,42.0,533.0,396.0,19.0,190.0,15.0,16.0,132.0,143.0,30.0,22.0,9.0,36.0,165.0,73.0,12.0,54.0,8.0,7.0,91.0,0.0,10.0,21.0,9.0,7.0,7.0,8.0,2.0,9.0,109.0,37.0,5.0,8.0,10.0,37.0,46.0,12.0,12.0,19.0,122.0,3.0,5.0,6.0,5.0,3.0,2.0,6.0,4.0,3.0,12.0,0.0,7.0,1.0,2.0,16.0,33.0,4.0,3.0,1.0,29.0,1.0,3.0,2.0,0.0,30.0,2.0,2.0,19.0,6.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,4.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0
2018-12-27,382.0,298.0,130.0,128.0,29894.0,74.0,158.0,85.0,109.0,220.0,31.0,74.0,21.0,29836.0,86.0,36.0,76.0,32.0,7.0,158.0,52.0,50.0,21.0,36.0,42.0,69.0,24.0,26.0,40.0,11.0,3.0,13.0,1.0,3.0,28.0,5.0,5.0,32.0,1.0,5.0,8.0,16.0,21.0,7.0,9.0,18.0,23.0,13.0,23.0,3.0,13.0,140.0,4.0,11.0,17.0,1.0,3.0,6.0,1.0,3.0,6.0,9.0,43.0,4.0,3.0,1.0,7.0,41.0,0.0,2.0,3.0,9.0,5.0,6.0,2.0,0.0,12.0,0.0,1.0,18.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,2.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,1.0
2018-12-28,428.0,299.0,124.0,168.0,24546.0,51.0,100.0,208.0,100.0,100.0,48.0,74.0,19.0,24472.0,41.0,23.0,83.0,26.0,8.0,46.0,46.0,47.0,48.0,30.0,27.0,102.0,38.0,13.0,41.0,6.0,11.0,64.0,2.0,16.0,15.0,10.0,10.0,40.0,25.0,6.0,12.0,12.0,35.0,4.0,29.0,18.0,8.0,7.0,35.0,18.0,15.0,33.0,23.0,27.0,8.0,3.0,8.0,2.0,2.0,6.0,24.0,6.0,8.0,30.0,4.0,0.0,4.0,22.0,0.0,26.0,5.0,10.0,3.0,24.0,4.0,1.0,2.0,2.0,5.0,12.0,0.0,4.0,7.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-12-29,238.0,184.0,107.0,234.0,2049.0,57.0,153.0,116.0,163.0,90.0,46.0,56.0,32.0,1991.0,24.0,39.0,62.0,42.0,9.0,27.0,27.0,79.0,32.0,11.0,20.0,47.0,71.0,11.0,65.0,19.0,22.0,14.0,0.0,11.0,28.0,10.0,6.0,5.0,23.0,1.0,26.0,58.0,22.0,6.0,13.0,25.0,3.0,9.0,24.0,3.0,16.0,17.0,5.0,15.0,32.0,1.0,6.0,7.0,2.0,2.0,45.0,3.0,5.0,7.0,3.0,15.0,2.0,53.0,0.0,6.0,22.0,13.0,8.0,9.0,4.0,0.0,3.0,4.0,0.0,4.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
2018-12-30,186.0,235.0,119.0,434.0,602.0,235.0,83.0,87.0,100.0,67.0,171.0,57.0,29.0,542.0,204.0,46.0,32.0,28.0,14.0,40.0,9.0,18.0,34.0,25.0,13.0,35.0,43.0,11.0,66.0,10.0,22.0,23.0,1.0,12.0,23.0,2.0,5.0,8.0,12.0,7.0,13.0,127.0,19.0,96.0,19.0,27.0,11.0,5.0,23.0,11.0,18.0,2.0,5.0,1.0,17.0,3.0,1.0,117.0,1.0,21.0,18.0,7.0,8.0,7.0,1.0,4.0,8.0,205.0,0.0,8.0,5.0,15.0,1.0,12.0,4.0,0.0,7.0,1.0,9.0,10.0,7.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2018-12-31,498.0,212.0,109.0,294.0,321.0,75.0,528.0,73.0,91.0,73.0,170.0,52.0,33.0,190.0,61.0,82.0,63.0,190.0,18.0,28.0,10.0,439.0,23.0,47.0,35.0,45.0,21.0,7.0,32.0,9.0,12.0,9.0,1.0,80.0,25.0,0.0,3.0,8.0,16.0,35.0,6.0,107.0,21.0,14.0,13.0,20.0,5.0,3.0,8.0,10.0,42.0,5.0,9.0,92.0,7.0,23.0,4.0,116.0,2.0,11.0,27.0,1.0,1.0,1.0,31.0,2.0,4.0,37.0,1.0,3.0,2.0,7.0,74.0,4.0,3.0,0.0,7.0,0.0,3.0,7.0,2.0,4.0,1.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2019-01-01,235.0,147.0,139.0,128.0,164.0,75.0,103.0,49.0,53.0,69.0,46.0,42.0,17.0,100.0,53.0,30.0,31.0,73.0,19.0,20.0,5.0,60.0,8.0,9.0,17.0,42.0,41.0,4.0,28.0,21.0,44.0,1.0,4.0,31.0,20.0,0.0,8.0,4.0,9.0,1.0,3.0,27.0,5.0,2.0,8.0,23.0,2.0,6.0,10.0,7.0,37.0,5.0,3.0,22.0,8.0,36.0,5.0,28.0,2.0,3.0,71.0,1.0,1.0,0.0,1.0,2.0,2.0,42.0,0.0,4.0,1.0,3.0,6.0,3.0,2.0,2.0,20.0,3.0,1.0,9.0,6.0,1.0,3.0,2.0,3.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2019-01-02,388.0,418.0,151.0,137.0,172.0,59.0,412.0,76.0,63.0,150.0,95.0,92.0,31.0,104.0,32.0,42.0,46.0,53.0,88.0,57.0,15.0,160.0,22.0,96.0,27.0,22.0,68.0,14.0,27.0,25.0,29.0,28.0,3.0,4.0,25.0,26.0,11.0,3.0,3.0,0.0,27.0,17.0,56.0,8.0,16.0,57.0,6.0,101.0,40.0,14.0,18.0,1.0,2.0,9.0,9.0,5.0,3.0,16.0,11.0,4.0,12.0,3.0,7.0,1.0,3.0,6.0,10.0,23.0,0.0,2.0,1.0,8.0,0.0,4.0,0.0,0.0,1.0,6.0,0.0,10.0,2.0,0.0,3.0,0.0,5.0,1.0,2.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2019-01-03,920.0,1323.0,243.0,242.0,150.0,79.0,196.0,219.0,66.0,153.0,738.0,61.0,41.0,92.0,31.0,81.0,143.0,36.0,372.0,92.0,70.0,73.0,74.0,389.0,79.0,96.0,30.0,15.0,74.0,31.0,19.0,19.0,6.0,7.0,30.0,8.0,36.0,20.0,33.0,3.0,4.0,26.0,30.0,5.0,14.0,15.0,21.0,48.0,20.0,5.0,23.0,6.0,4.0,32.0,37.0,9.0,10.0,5.0,4.0,2.0,15.0,17.0,22.0,2.0,20.0,2.0,8.0,33.0,1.0,3.0,5.0,6.0,5.0,20.0,12.0,0.0,1.0,8.0,2.0,9.0,0.0,1.0,6.0,0.0,1.0,1.0,0.0,3.0,0.0,3.0,3.0,0.0,12.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-04,908.0,1012.0,157.0,118.0,208.0,113.0,151.0,78.0,98.0,155.0,387.0,80.0,54.0,46.0,20.0,54.0,53.0,67.0,114.0,42.0,54.0,68.0,36.0,151.0,65.0,179.0,27.0,25.0,68.0,23.0,14.0,23.0,14.0,12.0,67.0,12.0,66.0,7.0,13.0,2.0,11.0,20.0,26.0,4.0,8.0,13.0,22.0,19.0,12.0,5.0,71.0,10.0,13.0,12.0,31.0,5.0,9.0,6.0,2.0,3.0,12.0,19.0,49.0,3.0,18.0,1.0,8.0,5.0,0.0,3.0,5.0,10.0,3.0,50.0,18.0,0.0,3.0,5.0,58.0,3.0,1.0,0.0,2.0,0.0,3.0,0.0,9.0,3.0,0.0,2.0,4.0,0.0,6.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2019-01-05,418.0,426.0,81.0,215.0,132.0,67.0,191.0,101.0,126.0,107.0,117.0,82.0,30.0,46.0,145.0,44.0,48.0,94.0,24.0,34.0,32.0,73.0,25.0,67.0,43.0,123.0,22.0,10.0,83.0,25.0,19.0,9.0,1.0,6.0,33.0,96.0,93.0,3.0,17.0,4.0,23.0,29.0,23.0,4.0,10.0,18.0,11.0,15.0,21.0,10.0,24.0,1.0,10.0,14.0,15.0,3.0,4.0,1.0,6.0,1.0,5.0,9.0,48.0,3.0,8.0,0.0,5.0,10.0,0.0,7.0,2.0,9.0,3.0,11.0,4.0,1.0,2.0,0.0,11.0,6.0,6.0,7.0,6.0,5.0,0.0,0.0,82.0,2.0,1.0,0.0,4.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2019-01-06,532.0,408.0,171.0,217.0,107.0,117.0,76.0,171.0,137.0,122.0,281.0,259.0,44.0,45.0,57.0,38.0,245.0,119.0,27.0,35.0,25.0,34.0,49.0,72.0,16.0,57.0,15.0,57.0,19.0,8.0,54.0,20.0,0.0,9.0,16.0,9.0,13.0,4.0,87.0,3.0,12.0,39.0,26.0,4.0,3.0,19.0,10.0,13.0,13.0,11.0,19.0,21.0,2.0,3.0,7.0,114.0,3.0,1.0,2.0,0.0,5.0,9.0,6.0,0.0,5.0,2.0,0.0,0.0,0.0,13.0,2.0,52.0,5.0,3.0,0.0,0.0,7.0,4.0,4.0,1.0,6.0,0.0,0.0,0.0,2.0,0.0,53.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-07,385.0,299.0,159.0,432.0,96.0,115.0,127.0,258.0,59.0,213.0,154.0,158.0,36.0,40.0,21.0,39.0,105.0,94.0,30.0,102.0,370.0,61.0,72.0,115.0,48.0,69.0,28.0,77.0,57.0,6.0,92.0,15.0,6.0,24.0,38.0,13.0,16.0,17.0,66.0,7.0,18.0,94.0,21.0,4.0,59.0,16.0,11.0,8.0,16.0,41.0,19.0,4.0,8.0,6.0,27.0,59.0,7.0,3.0,2.0,5.0,7.0,8.0,34.0,0.0,12.0,8.0,11.0,3.0,0.0,6.0,0.0,23.0,6.0,8.0,9.0,7.0,3.0,6.0,5.0,3.0,2.0,1.0,11.0,3.0,1.0,0.0,3.0,3.0,0.0,0.0,2.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-08,416.0,474.0,149.0,156.0,163.0,178.0,159.0,350.0,120.0,313.0,120.0,197.0,87.0,33.0,23.0,54.0,54.0,206.0,16.0,40.0,342.0,60.0,42.0,167.0,36.0,60.0,17.0,25.0,39.0,6.0,26.0,14.0,2.0,4.0,34.0,34.0,14.0,10.0,24.0,6.0,13.0,20.0,25.0,2.0,13.0,34.0,5.0,9.0,15.0,24.0,19.0,1.0,5.0,6.0,25.0,14.0,5.0,17.0,3.0,4.0,3.0,5.0,11.0,0.0,7.0,61.0,4.0,1.0,2.0,22.0,1.0,10.0,3.0,3.0,5.0,0.0,0.0,0.0,1.0,4.0,0.0,3.0,3.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-09,778.0,276.0,1055.0,230.0,201.0,116.0,142.0,852.0,161.0,1176.0,228.0,129.0,74.0,36.0,30.0,149.0,44.0,251.0,10.0,39.0,31.0,35.0,30.0,51.0,52.0,161.0,20.0,43.0,51.0,27.0,16.0,9.0,11.0,63.0,30.0,4.0,14.0,34.0,5.0,53.0,8.0,7.0,23.0,1.0,20.0,21.0,7.0,40.0,34.0,17.0,18.0,7.0,103.0,115.0,12.0,44.0,3.0,7.0,3.0,6.0,3.0,2.0,11.0,0.0,7.0,33.0,2.0,2.0,1.0,26.0,2.0,5.0,2.0,17.0,4.0,1.0,0.0,1.0,3.0,9.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-10,1244.0,797.0,4428.0,239.0,161.0,101.0,145.0,342.0,144.0,3982.0,172.0,85.0,75.0,26.0,30.0,179.0,138.0,113.0,45.0,342.0,219.0,63.0,28.0,47.0,32.0,72.0,30.0,102.0,46.0,24.0,14.0,377.0,12.0,26.0,44.0,181.0,7.0,20.0,15.0,16.0,7.0,16.0,14.0,3.0,16.0,14.0,8.0,33.0,20.0,25.0,48.0,4.0,373.0,103.0,9.0,13.0,18.0,30.0,10.0,4.0,8.0,5.0,6.0,0.0,13.0,4.0,2.0,1.0,2.0,13.0,3.0,10.0,1.0,21.0,8.0,0.0,38.0,11.0,5.0,4.0,6.0,3.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2019-01-11,646.0,959.0,1511.0,282.0,198.0,343.0,135.0,222.0,366.0,717.0,121.0,100.0,324.0,34.0,18.0,74.0,136.0,44.0,50.0,75.0,56.0,66.0,51.0,45.0,565.0,51.0,23.0,43.0,48.0,26.0,15.0,221.0,18.0,22.0,37.0,7.0,14.0,542.0,45.0,8.0,8.0,78.0,94.0,6.0,32.0,11.0,6.0,21.0,31.0,15.0,27.0,7.0,125.0,82.0,10.0,7.0,19.0,12.0,9.0,8.0,27.0,4.0,4.0,14.0,1.0,2.0,3.0,2.0,0.0,7.0,6.0,5.0,11.0,11.0,51.0,1.0,36.0,1.0,8.0,6.0,6.0,1.0,5.0,1.0,3.0,6.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2019-01-12,413.0,527.0,986.0,321.0,103.0,219.0,194.0,209.0,250.0,168.0,204.0,93.0,204.0,22.0,14.0,66.0,51.0,84.0,30.0,29.0,15.0,84.0,23.0,20.0,184.0,39.0,17.0,11.0,34.0,12.0,60.0,91.0,10.0,12.0,19.0,13.0,8.0,143.0,60.0,4.0,8.0,36.0,31.0,5.0,15.0,17.0,6.0,14.0,14.0,7.0,13.0,4.0,81.0,61.0,3.0,22.0,9.0,4.0,2.0,81.0,19.0,3.0,7.0,27.0,22.0,9.0,6.0,0.0,0.0,18.0,0.0,16.0,79.0,14.0,38.0,0.0,6.0,1.0,0.0,3.0,3.0,1.0,2.0,0.0,0.0,1.0,0.0,2.0,1.0,2.0,14.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2019-01-13,440.0,348.0,378.0,175.0,82.0,89.0,162.0,118.0,256.0,132.0,54.0,41.0,81.0,11.0,8.0,120.0,24.0,32.0,14.0,22.0,11.0,63.0,27.0,20.0,169.0,131.0,19.0,7.0,37.0,15.0,30.0,140.0,3.0,5.0,17.0,4.0,6.0,22.0,28.0,1.0,17.0,26.0,24.0,1.0,6.0,23.0,9.0,9.0,7.0,12.0,10.0,1.0,15.0,14.0,6.0,3.0,7.0,4.0,4.0,12.0,13.0,7.0,6.0,1.0,4.0,10.0,5.0,1.0,0.0,0.0,2.0,9.0,23.0,6.0,5.0,0.0,4.0,4.0,1.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2019-01-14,1486.0,253.0,259.0,235.0,112.0,115.0,120.0,1497.0,871.0,209.0,113.0,83.0,64.0,22.0,21.0,49.0,82.0,37.0,7.0,43.0,29.0,47.0,41.0,55.0,61.0,971.0,16.0,12.0,29.0,8.0,26.0,35.0,33.0,408.0,41.0,0.0,9.0,20.0,41.0,9.0,8.0,38.0,21.0,3.0,6.0,19.0,3.0,9.0,21.0,4.0,16.0,4.0,13.0,28.0,14.0,6.0,8.0,0.0,2.0,9.0,1.0,2.0,3.0,4.0,2.0,1.0,4.0,0.0,0.0,5.0,8.0,5.0,10.0,8.0,14.0,0.0,25.0,1.0,2.0,2.0,1.0,3.0,1.0,10.0,0.0,0.0,2.0,1.0,0.0,0.0,7.0,0.0,0.0,5.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0
2019-01-15,1552.0,317.0,364.0,142.0,139.0,58.0,130.0,5099.0,597.0,735.0,119.0,104.0,27.0,24.0,20.0,41.0,383.0,59.0,23.0,36.0,29.0,40.0,40.0,18.0,39.0,3344.0,44.0,8.0,30.0,12.0,36.0,19.0,14.0,1007.0,82.0,16.0,11.0,16.0,14.0,6.0,12.0,20.0,74.0,9.0,10.0,20.0,7.0,36.0,16.0,16.0,35.0,7.0,19.0,40.0,13.0,51.0,10.0,1.0,1.0,6.0,11.0,5.0,9.0,2.0,7.0,5.0,4.0,3.0,0.0,3.0,10.0,10.0,6.0,11.0,15.0,0.0,35.0,0.0,10.0,3.0,6.0,2.0,0.0,0.0,0.0,2.0,3.0,1.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-16,444.0,245.0,291.0,241.0,99.0,113.0,183.0,703.0,3448.0,205.0,89.0,44.0,66.0,24.0,160.0,75.0,45.0,83.0,29.0,28.0,32.0,71.0,47.0,39.0,50.0,369.0,15.0,14.0,38.0,18.0,10.0,13.0,6.0,58.0,42.0,8.0,166.0,28.0,22.0,3.0,15.0,27.0,68.0,153.0,15.0,16.0,10.0,15.0,20.0,16.0,48.0,10.0,46.0,25.0,27.0,19.0,3.0,6.0,65.0,15.0,17.0,6.0,10.0,3.0,2.0,3.0,4.0,0.0,0.0,7.0,3.0,8.0,28.0,11.0,6.0,0.0,23.0,5.0,14.0,10.0,7.0,0.0,5.0,1.0,10.0,0.0,9.0,3.0,0.0,2.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
